"student_id","name","course_name","semester_name","attendance_percentage","midterm","final","project","average_score"
74,"Karen Taylor","Course 2","Semester 1",74,86,68,72,"75.33"
74,"Karen Taylor","Course 6","Semester 1",68,84,59,67,"70.00"
74,"Karen Taylor","Course 10","Semester 2",94,86,64,82,"77.33"
74,"Karen Taylor","Course 5","Semester 2",80,51,74,76,"67.00"
74,"Karen Taylor","Course 6","Semester 2",67,55,98,72,"75.00"
74,"Karen Taylor","Course 8","Semester 2",78,81,68,50,"66.33"
74,"Karen Taylor","Course 9","Semester 2",81,69,81,77,"75.67"
74,"Karen Taylor","Course 2","Semester 3",61,68,78,84,"76.67"
74,"Karen Taylor","Course 8","Semester 3",66,89,62,86,"79.00"
75,"Joseph Hudson","Course 10","Semester 1",89,100,67,94,"87.00"
75,"Joseph Hudson","Course 2","Semester 1",80,63,66,92,"73.67"
75,"Joseph Hudson","Course 4","Semester 1",74,95,84,83,"87.33"
75,"Joseph Hudson","Course 5","Semester 1",32,37,31,38,"35.33"
75,"Joseph Hudson","Course 10","Semester 2",57,31,46,46,"41.00"
75,"Joseph Hudson","Course 2","Semester 2",71,67,97,64,"76.00"
75,"Joseph Hudson","Course 7","Semester 2",94,94,56,77,"75.67"
75,"Joseph Hudson","Course 8","Semester 2",77,98,66,63,"75.67"
75,"Joseph Hudson","Course 3","Semester 3",85,99,78,75,"84.00"
75,"Joseph Hudson","Course 7","Semester 3",85,92,79,69,"80.00"
75,"Joseph Hudson","Course 8","Semester 3",98,82,76,54,"70.67"
76,"Kimberly Reynolds","Course 10","Semester 1",66,88,65,78,"77.00"
76,"Kimberly Reynolds","Course 2","Semester 1",72,40,39,31,"36.67"
76,"Kimberly Reynolds","Course 10","Semester 2",86,90,56,81,"75.67"
76,"Kimberly Reynolds","Course 2","Semester 2",72,98,100,100,"99.33"
76,"Kimberly Reynolds","Course 3","Semester 2",95,59,87,96,"80.67"
76,"Kimberly Reynolds","Course 5","Semester 2",30,42,48,39,"43.00"
76,"Kimberly Reynolds","Course 6","Semester 2",71,64,59,60,"61.00"
76,"Kimberly Reynolds","Course 3","Semester 3",66,69,96,57,"74.00"
76,"Kimberly Reynolds","Course 7","Semester 3",30,37,45,34,"38.67"
77,"Amanda Reynolds","Course 2","Semester 1",44,49,49,48,"48.67"
77,"Amanda Reynolds","Course 7","Semester 1",86,57,70,58,"61.67"
77,"Amanda Reynolds","Course 1","Semester 2",68,71,99,72,"80.67"
77,"Amanda Reynolds","Course 2","Semester 2",84,78,85,53,"72.00"
77,"Amanda Reynolds","Course 4","Semester 2",99,87,66,91,"81.33"
77,"Amanda Reynolds","Course 6","Semester 2",92,79,59,87,"75.00"
77,"Amanda Reynolds","Course 1","Semester 3",73,67,59,95,"73.67"
77,"Amanda Reynolds","Course 2","Semester 3",74,69,86,86,"80.33"
77,"Amanda Reynolds","Course 8","Semester 3",83,57,64,51,"57.33"
78,"Billy Vazquez","Course 1","Semester 1",61,65,58,76,"66.33"
78,"Billy Vazquez","Course 9","Semester 1",89,62,70,73,"68.33"
78,"Billy Vazquez","Course 5","Semester 2",63,58,97,73,"76.00"
78,"Billy Vazquez","Course 6","Semester 2",96,81,99,62,"80.67"
78,"Billy Vazquez","Course 8","Semester 2",70,82,60,70,"70.67"
78,"Billy Vazquez","Course 10","Semester 3",100,97,67,59,"74.33"
78,"Billy Vazquez","Course 4","Semester 3",60,95,94,54,"81.00"
78,"Billy Vazquez","Course 7","Semester 3",82,84,83,70,"79.00"
79,"Dawn Arnold","Course 1","Semester 1",64,58,62,94,"71.33"
79,"Dawn Arnold","Course 3","Semester 1",91,51,94,85,"76.67"
79,"Dawn Arnold","Course 4","Semester 1",65,60,57,62,"59.67"
79,"Dawn Arnold","Course 7","Semester 1",81,65,78,58,"67.00"
79,"Dawn Arnold","Course 8","Semester 1",70,41,43,36,"40.00"
79,"Dawn Arnold","Course 1","Semester 2",71,71,52,81,"68.00"
79,"Dawn Arnold","Course 2","Semester 2",87,87,81,79,"82.33"
79,"Dawn Arnold","Course 6","Semester 2",87,78,61,65,"68.00"
79,"Dawn Arnold","Course 7","Semester 2",91,82,91,56,"76.33"
79,"Dawn Arnold","Course 2","Semester 3",62,82,64,57,"67.67"
79,"Dawn Arnold","Course 3","Semester 3",86,67,86,55,"69.33"
79,"Dawn Arnold","Course 4","Semester 3",61,65,87,90,"80.67"
79,"Dawn Arnold","Course 7","Semester 3",79,70,94,79,"81.00"
80,"Mike Smith","Course 3","Semester 1",68,70,65,61,"65.33"
80,"Mike Smith","Course 4","Semester 1",70,51,91,90,"77.33"
80,"Mike Smith","Course 5","Semester 1",44,42,40,38,"40.00"
80,"Mike Smith","Course 6","Semester 1",38,49,38,30,"39.00"
80,"Mike Smith","Course 8","Semester 1",62,47,39,33,"39.67"
80,"Mike Smith","Course 1","Semester 2",100,96,89,60,"81.67"
80,"Mike Smith","Course 10","Semester 2",73,91,100,54,"81.67"
80,"Mike Smith","Course 3","Semester 2",68,94,85,56,"78.33"
80,"Mike Smith","Course 8","Semester 2",78,91,96,61,"82.67"
80,"Mike Smith","Course 10","Semester 3",80,85,98,90,"91.00"
80,"Mike Smith","Course 2","Semester 3",64,87,88,66,"80.33"
80,"Mike Smith","Course 9","Semester 3",91,90,99,76,"88.33"
81,"Allen Moore","Course 10","Semester 1",87,62,98,59,"73.00"
81,"Allen Moore","Course 2","Semester 1",62,63,64,75,"67.33"
81,"Allen Moore","Course 3","Semester 1",98,63,94,99,"85.33"
81,"Allen Moore","Course 4","Semester 1",63,65,90,86,"80.33"
81,"Allen Moore","Course 1","Semester 2",75,85,65,56,"68.67"
81,"Allen Moore","Course 10","Semester 2",60,46,43,40,"43.00"
81,"Allen Moore","Course 5","Semester 2",95,60,97,77,"78.00"
81,"Allen Moore","Course 8","Semester 2",73,74,51,98,"74.33"
81,"Allen Moore","Course 4","Semester 3",98,72,89,90,"83.67"
81,"Allen Moore","Course 6","Semester 3",90,52,99,81,"77.33"
81,"Allen Moore","Course 7","Semester 3",62,80,89,76,"81.67"
82,"Shawn Garcia","Course 1","Semester 1",72,91,85,54,"76.67"
82,"Shawn Garcia","Course 5","Semester 1",84,57,89,90,"78.67"
82,"Shawn Garcia","Course 6","Semester 1",55,31,36,39,"35.33"
82,"Shawn Garcia","Course 1","Semester 2",63,75,53,64,"64.00"
82,"Shawn Garcia","Course 10","Semester 2",96,59,50,64,"57.67"
82,"Shawn Garcia","Course 5","Semester 2",46,30,46,40,"38.67"
82,"Shawn Garcia","Course 8","Semester 2",87,77,83,91,"83.67"
82,"Shawn Garcia","Course 1","Semester 3",73,97,79,71,"82.33"
82,"Shawn Garcia","Course 2","Semester 3",68,61,72,98,"77.00"
82,"Shawn Garcia","Course 3","Semester 3",33,47,46,48,"47.00"
82,"Shawn Garcia","Course 7","Semester 3",61,73,65,77,"71.67"
83,"Mario Martin","Course 1","Semester 1",66,68,78,95,"80.33"
83,"Mario Martin","Course 3","Semester 1",70,96,96,86,"92.67"
83,"Mario Martin","Course 8","Semester 1",62,84,79,60,"74.33"
83,"Mario Martin","Course 9","Semester 1",91,83,83,79,"81.67"
83,"Mario Martin","Course 2","Semester 2",76,51,50,58,"53.00"
83,"Mario Martin","Course 6","Semester 2",97,79,91,68,"79.33"
83,"Mario Martin","Course 8","Semester 2",99,52,74,75,"67.00"
83,"Mario Martin","Course 3","Semester 3",86,71,100,68,"79.67"
83,"Mario Martin","Course 5","Semester 3",65,77,94,53,"74.67"
83,"Mario Martin","Course 8","Semester 3",63,84,73,89,"82.00"
83,"Mario Martin","Course 9","Semester 3",70,81,54,86,"73.67"
84,"Timothy Wallace","Course 1","Semester 1",62,76,60,58,"64.67"
84,"Timothy Wallace","Course 5","Semester 1",84,92,83,50,"75.00"
84,"Timothy Wallace","Course 6","Semester 1",92,74,88,93,"85.00"
84,"Timothy Wallace","Course 7","Semester 1",73,61,98,69,"76.00"
84,"Timothy Wallace","Course 10","Semester 2",65,82,52,97,"77.00"
84,"Timothy Wallace","Course 3","Semester 2",45,32,30,49,"37.00"
84,"Timothy Wallace","Course 5","Semester 2",95,89,86,77,"84.00"
84,"Timothy Wallace","Course 6","Semester 2",67,89,71,76,"78.67"
84,"Timothy Wallace","Course 8","Semester 2",88,55,92,74,"73.67"
84,"Timothy Wallace","Course 4","Semester 3",62,53,80,65,"66.00"
84,"Timothy Wallace","Course 6","Semester 3",68,97,59,99,"85.00"
85,"Maria Rodriguez","Course 10","Semester 1",85,88,58,53,"66.33"
85,"Maria Rodriguez","Course 4","Semester 1",42,45,35,42,"40.67"
85,"Maria Rodriguez","Course 8","Semester 1",76,62,89,79,"76.67"
85,"Maria Rodriguez","Course 9","Semester 1",61,53,90,81,"74.67"
85,"Maria Rodriguez","Course 2","Semester 2",75,80,80,71,"77.00"
85,"Maria Rodriguez","Course 4","Semester 2",61,61,80,98,"79.67"
85,"Maria Rodriguez","Course 5","Semester 2",40,45,37,49,"43.67"
85,"Maria Rodriguez","Course 9","Semester 2",87,75,87,56,"72.67"
85,"Maria Rodriguez","Course 1","Semester 3",55,44,40,35,"39.67"
85,"Maria Rodriguez","Course 2","Semester 3",79,74,56,63,"64.33"
85,"Maria Rodriguez","Course 4","Semester 3",99,61,59,77,"65.67"
85,"Maria Rodriguez","Course 7","Semester 3",90,56,88,99,"81.00"
86,"Stephanie Garcia","Course 1","Semester 1",90,58,70,59,"62.33"
86,"Stephanie Garcia","Course 10","Semester 1",84,83,57,78,"72.67"
86,"Stephanie Garcia","Course 2","Semester 1",92,83,95,69,"82.33"
86,"Stephanie Garcia","Course 3","Semester 1",87,54,67,56,"59.00"
86,"Stephanie Garcia","Course 2","Semester 2",78,82,100,54,"78.67"
86,"Stephanie Garcia","Course 6","Semester 2",89,69,95,53,"72.33"
86,"Stephanie Garcia","Course 8","Semester 2",99,50,96,76,"74.00"
86,"Stephanie Garcia","Course 10","Semester 3",64,96,71,76,"81.00"
86,"Stephanie Garcia","Course 2","Semester 3",89,83,78,67,"76.00"
86,"Stephanie Garcia","Course 3","Semester 3",81,77,60,86,"74.33"
86,"Stephanie Garcia","Course 7","Semester 3",98,59,84,95,"79.33"
87,"April Owens","Course 2","Semester 1",95,59,69,53,"60.33"
87,"April Owens","Course 9","Semester 1",65,47,48,46,"47.00"
87,"April Owens","Course 10","Semester 2",92,51,94,56,"67.00"
87,"April Owens","Course 3","Semester 2",52,44,34,37,"38.33"
87,"April Owens","Course 5","Semester 2",81,55,76,97,"76.00"
87,"April Owens","Course 9","Semester 2",76,79,98,85,"87.33"
87,"April Owens","Course 4","Semester 3",99,69,54,72,"65.00"
87,"April Owens","Course 7","Semester 3",72,56,78,66,"66.67"
87,"April Owens","Course 8","Semester 3",81,87,82,91,"86.67"
87,"April Owens","Course 9","Semester 3",100,94,58,67,"73.00"
88,"Jessica Haas","Course 6","Semester 1",97,96,77,62,"78.33"
88,"Jessica Haas","Course 7","Semester 1",72,68,64,66,"66.00"
88,"Jessica Haas","Course 9","Semester 1",73,68,83,56,"69.00"
88,"Jessica Haas","Course 10","Semester 2",92,58,58,78,"64.67"
88,"Jessica Haas","Course 6","Semester 2",34,33,38,35,"35.33"
88,"Jessica Haas","Course 1","Semester 3",82,72,82,65,"73.00"
88,"Jessica Haas","Course 10","Semester 3",83,100,81,93,"91.33"
88,"Jessica Haas","Course 3","Semester 3",100,77,54,100,"77.00"
88,"Jessica Haas","Course 7","Semester 3",61,76,73,66,"71.67"
89,"Aaron Hardin","Course 10","Semester 1",67,78,51,79,"69.33"
89,"Aaron Hardin","Course 8","Semester 1",85,84,64,85,"77.67"
89,"Aaron Hardin","Course 10","Semester 2",90,57,64,81,"67.33"
89,"Aaron Hardin","Course 7","Semester 2",96,52,79,66,"65.67"
89,"Aaron Hardin","Course 9","Semester 2",85,56,93,69,"72.67"
89,"Aaron Hardin","Course 1","Semester 3",61,50,67,86,"67.67"
89,"Aaron Hardin","Course 10","Semester 3",90,63,50,74,"62.33"
89,"Aaron Hardin","Course 2","Semester 3",89,74,84,50,"69.33"
89,"Aaron Hardin","Course 4","Semester 3",75,45,49,43,"45.67"
89,"Aaron Hardin","Course 9","Semester 3",83,90,71,82,"81.00"
90,"Miranda Glover","Course 3","Semester 1",67,83,51,79,"71.00"
90,"Miranda Glover","Course 5","Semester 1",65,63,100,84,"82.33"
90,"Miranda Glover","Course 10","Semester 2",78,99,91,60,"83.33"
90,"Miranda Glover","Course 2","Semester 2",61,98,71,91,"86.67"
90,"Miranda Glover","Course 3","Semester 2",72,51,90,63,"68.00"
90,"Miranda Glover","Course 1","Semester 3",30,44,32,47,"41.00"
90,"Miranda Glover","Course 10","Semester 3",86,71,68,74,"71.00"
90,"Miranda Glover","Course 6","Semester 3",89,89,96,61,"82.00"
90,"Miranda Glover","Course 8","Semester 3",97,50,79,79,"69.33"
90,"Miranda Glover","Course 9","Semester 3",59,41,37,48,"42.00"
91,"Kara Evans","Course 2","Semester 1",78,61,97,89,"82.33"
91,"Kara Evans","Course 3","Semester 1",65,36,38,49,"41.00"
91,"Kara Evans","Course 6","Semester 1",80,57,63,92,"70.67"
91,"Kara Evans","Course 9","Semester 1",84,74,78,78,"76.67"
91,"Kara Evans","Course 10","Semester 2",82,64,85,82,"77.00"
91,"Kara Evans","Course 2","Semester 2",81,58,83,100,"80.33"
91,"Kara Evans","Course 4","Semester 2",81,64,65,82,"70.33"
91,"Kara Evans","Course 9","Semester 2",95,84,67,98,"83.00"
91,"Kara Evans","Course 4","Semester 3",70,93,77,82,"84.00"
91,"Kara Evans","Course 8","Semester 3",70,96,89,95,"93.33"
91,"Kara Evans","Course 9","Semester 3",69,71,62,53,"62.00"
92,"Scott Myers","Course 10","Semester 1",76,70,70,65,"68.33"
92,"Scott Myers","Course 8","Semester 1",75,95,96,50,"80.33"
92,"Scott Myers","Course 9","Semester 1",74,83,90,86,"86.33"
92,"Scott Myers","Course 4","Semester 2",53,37,45,30,"37.33"
92,"Scott Myers","Course 8","Semester 2",40,43,37,41,"40.33"
92,"Scott Myers","Course 6","Semester 3",89,99,77,69,"81.67"
92,"Scott Myers","Course 9","Semester 3",66,67,94,74,"78.33"
93,"Ashley Johnson","Course 10","Semester 1",85,76,58,88,"74.00"
93,"Ashley Johnson","Course 2","Semester 1",93,51,78,73,"67.33"
93,"Ashley Johnson","Course 5","Semester 1",96,73,56,87,"72.00"
93,"Ashley Johnson","Course 7","Semester 1",63,75,91,70,"78.67"
93,"Ashley Johnson","Course 2","Semester 2",60,30,43,33,"35.33"
93,"Ashley Johnson","Course 6","Semester 2",75,93,94,96,"94.33"
93,"Ashley Johnson","Course 8","Semester 2",89,64,72,77,"71.00"
93,"Ashley Johnson","Course 9","Semester 2",85,92,59,79,"76.67"
93,"Ashley Johnson","Course 10","Semester 3",95,95,56,61,"70.67"
93,"Ashley Johnson","Course 4","Semester 3",71,76,96,82,"84.67"
93,"Ashley Johnson","Course 5","Semester 3",83,61,87,88,"78.67"
93,"Ashley Johnson","Course 9","Semester 3",73,58,95,81,"78.00"
94,"Brandon Hill","Course 10","Semester 1",82,95,84,96,"91.67"
94,"Brandon Hill","Course 4","Semester 1",85,79,57,88,"74.67"
94,"Brandon Hill","Course 5","Semester 1",89,51,96,82,"76.33"
94,"Brandon Hill","Course 9","Semester 1",79,60,51,59,"56.67"
94,"Brandon Hill","Course 10","Semester 2",79,84,77,95,"85.33"
94,"Brandon Hill","Course 3","Semester 2",96,67,56,66,"63.00"
94,"Brandon Hill","Course 4","Semester 2",37,38,30,33,"33.67"
94,"Brandon Hill","Course 7","Semester 2",79,100,95,84,"93.00"
94,"Brandon Hill","Course 2","Semester 3",64,30,39,37,"35.33"
94,"Brandon Hill","Course 3","Semester 3",84,56,75,73,"68.00"
94,"Brandon Hill","Course 5","Semester 3",85,82,50,75,"69.00"
94,"Brandon Hill","Course 9","Semester 3",86,98,55,58,"70.33"
95,"Cindy Gibson","Course 1","Semester 1",60,61,58,65,"61.33"
95,"Cindy Gibson","Course 4","Semester 1",91,88,88,92,"89.33"
95,"Cindy Gibson","Course 1","Semester 2",78,92,96,60,"82.67"
95,"Cindy Gibson","Course 10","Semester 2",77,50,53,52,"51.67"
95,"Cindy Gibson","Course 4","Semester 2",65,94,51,55,"66.67"
95,"Cindy Gibson","Course 5","Semester 2",83,72,72,60,"68.00"
95,"Cindy Gibson","Course 9","Semester 2",47,33,36,40,"36.33"
95,"Cindy Gibson","Course 1","Semester 3",66,37,49,41,"42.33"
95,"Cindy Gibson","Course 10","Semester 3",92,97,94,97,"96.00"
95,"Cindy Gibson","Course 8","Semester 3",83,91,85,50,"75.33"
96,"Tiffany Lawrence","Course 3","Semester 1",89,91,60,80,"77.00"
96,"Tiffany Lawrence","Course 7","Semester 1",96,93,92,76,"87.00"
96,"Tiffany Lawrence","Course 8","Semester 1",74,40,36,46,"40.67"
96,"Tiffany Lawrence","Course 1","Semester 2",65,77,55,55,"62.33"
96,"Tiffany Lawrence","Course 10","Semester 2",52,45,37,42,"41.33"
96,"Tiffany Lawrence","Course 3","Semester 2",60,66,55,83,"68.00"
96,"Tiffany Lawrence","Course 9","Semester 2",93,92,73,88,"84.33"
96,"Tiffany Lawrence","Course 10","Semester 3",43,37,39,42,"39.33"
96,"Tiffany Lawrence","Course 3","Semester 3",73,68,68,94,"76.67"
96,"Tiffany Lawrence","Course 7","Semester 3",83,53,83,85,"73.67"
97,"Kelly Williams","Course 10","Semester 1",88,61,93,69,"74.33"
97,"Kelly Williams","Course 3","Semester 1",93,97,71,74,"80.67"
97,"Kelly Williams","Course 4","Semester 1",77,55,88,54,"65.67"
97,"Kelly Williams","Course 10","Semester 2",70,69,84,55,"69.33"
97,"Kelly Williams","Course 2","Semester 2",89,99,85,100,"94.67"
97,"Kelly Williams","Course 5","Semester 2",52,39,42,41,"40.67"
97,"Kelly Williams","Course 8","Semester 2",68,65,70,65,"66.67"
97,"Kelly Williams","Course 9","Semester 2",74,57,71,64,"64.00"
97,"Kelly Williams","Course 10","Semester 3",91,97,95,60,"84.00"
97,"Kelly Williams","Course 6","Semester 3",79,100,60,76,"78.67"
97,"Kelly Williams","Course 8","Semester 3",85,93,93,86,"90.67"
98,"John Griffin","Course 1","Semester 1",67,46,44,33,"41.00"
98,"John Griffin","Course 2","Semester 1",55,48,49,41,"46.00"
98,"John Griffin","Course 7","Semester 1",60,83,64,89,"78.67"
98,"John Griffin","Course 1","Semester 2",62,78,96,67,"80.33"
98,"John Griffin","Course 10","Semester 2",66,69,57,99,"75.00"
98,"John Griffin","Course 3","Semester 2",92,53,89,70,"70.67"
98,"John Griffin","Course 6","Semester 2",89,84,83,74,"80.33"
98,"John Griffin","Course 7","Semester 2",46,38,38,48,"41.33"
98,"John Griffin","Course 3","Semester 3",67,58,91,64,"71.00"
98,"John Griffin","Course 6","Semester 3",84,88,73,77,"79.33"
98,"John Griffin","Course 7","Semester 3",82,88,98,99,"95.00"
98,"John Griffin","Course 9","Semester 3",94,82,80,65,"75.67"
99,"Christine Chavez","Course 1","Semester 1",83,96,93,100,"96.33"
99,"Christine Chavez","Course 2","Semester 1",48,41,46,43,"43.33"
99,"Christine Chavez","Course 9","Semester 1",99,93,66,72,"77.00"
99,"Christine Chavez","Course 10","Semester 2",66,76,63,50,"63.00"
99,"Christine Chavez","Course 6","Semester 2",92,79,68,57,"68.00"
99,"Christine Chavez","Course 1","Semester 3",34,32,40,45,"39.00"
99,"Christine Chavez","Course 2","Semester 3",80,79,97,85,"87.00"
99,"Christine Chavez","Course 3","Semester 3",47,49,30,49,"42.67"
99,"Christine Chavez","Course 6","Semester 3",66,47,42,34,"41.00"
99,"Christine Chavez","Course 9","Semester 3",88,57,63,67,"62.33"
100,"Gina Martin","Course 10","Semester 1",83,61,68,60,"63.00"
100,"Gina Martin","Course 5","Semester 1",64,88,92,71,"83.67"
100,"Gina Martin","Course 6","Semester 1",70,67,78,89,"78.00"
100,"Gina Martin","Course 9","Semester 1",94,52,61,80,"64.33"
100,"Gina Martin","Course 3","Semester 2",82,93,66,55,"71.33"
100,"Gina Martin","Course 9","Semester 2",80,80,60,60,"66.67"
100,"Gina Martin","Course 6","Semester 3",77,74,73,91,"79.33"
100,"Gina Martin","Course 7","Semester 3",49,35,36,40,"37.00"
101,"Matthew Morris","Course 11","Semester 1",67,39,34,37,"36.67"
101,"Matthew Morris","Course 15","Semester 1",90,61,99,77,"79.00"
101,"Matthew Morris","Course 17","Semester 1",84,64,99,85,"82.67"
101,"Matthew Morris","Course 19","Semester 1",82,93,82,81,"85.33"
101,"Matthew Morris","Course 12","Semester 2",79,86,91,96,"91.00"
101,"Matthew Morris","Course 13","Semester 2",70,63,61,73,"65.67"
101,"Matthew Morris","Course 15","Semester 2",67,66,78,86,"76.67"
101,"Matthew Morris","Course 20","Semester 2",96,85,87,97,"89.67"
101,"Matthew Morris","Course 15","Semester 3",67,95,61,63,"73.00"
101,"Matthew Morris","Course 19","Semester 3",96,82,89,80,"83.67"
101,"Matthew Morris","Course 20","Semester 3",88,58,54,72,"61.33"
102,"Brianna Ward","Course 11","Semester 1",67,71,66,76,"71.00"
102,"Brianna Ward","Course 15","Semester 1",99,79,70,96,"81.67"
102,"Brianna Ward","Course 16","Semester 1",83,54,76,98,"76.00"
102,"Brianna Ward","Course 17","Semester 1",75,96,73,74,"81.00"
102,"Brianna Ward","Course 18","Semester 1",81,88,76,66,"76.67"
102,"Brianna Ward","Course 14","Semester 2",60,30,30,33,"31.00"
102,"Brianna Ward","Course 17","Semester 2",74,72,71,60,"67.67"
102,"Brianna Ward","Course 20","Semester 2",99,79,64,66,"69.67"
102,"Brianna Ward","Course 14","Semester 3",70,55,93,88,"78.67"
102,"Brianna Ward","Course 16","Semester 3",33,45,30,47,"40.67"
102,"Brianna Ward","Course 20","Semester 3",66,72,73,96,"80.33"
103,"Dominique Rowe","Course 16","Semester 1",66,46,42,36,"41.33"
103,"Dominique Rowe","Course 18","Semester 1",63,55,82,55,"64.00"
103,"Dominique Rowe","Course 20","Semester 1",63,91,97,75,"87.67"
103,"Dominique Rowe","Course 17","Semester 2",67,83,61,65,"69.67"
103,"Dominique Rowe","Course 20","Semester 2",83,78,63,57,"66.00"
103,"Dominique Rowe","Course 11","Semester 3",82,72,71,76,"73.00"
103,"Dominique Rowe","Course 14","Semester 3",67,76,77,56,"69.67"
103,"Dominique Rowe","Course 15","Semester 3",68,59,80,54,"64.33"
104,"Diana Torres","Course 11","Semester 1",90,76,81,99,"85.33"
104,"Diana Torres","Course 20","Semester 1",94,75,50,51,"58.67"
104,"Diana Torres","Course 14","Semester 2",69,86,76,88,"83.33"
104,"Diana Torres","Course 15","Semester 2",79,54,67,75,"65.33"
104,"Diana Torres","Course 17","Semester 2",81,100,83,69,"84.00"
104,"Diana Torres","Course 19","Semester 2",97,98,76,67,"80.33"
104,"Diana Torres","Course 20","Semester 2",99,95,78,83,"85.33"
104,"Diana Torres","Course 15","Semester 3",99,96,61,82,"79.67"
104,"Diana Torres","Course 19","Semester 3",83,68,63,99,"76.67"
105,"Terri Davis","Course 12","Semester 1",82,92,83,83,"86.00"
105,"Terri Davis","Course 13","Semester 1",61,83,98,100,"93.67"
105,"Terri Davis","Course 18","Semester 1",87,87,74,99,"86.67"
105,"Terri Davis","Course 20","Semester 1",66,96,84,76,"85.33"
105,"Terri Davis","Course 13","Semester 2",88,98,77,90,"88.33"
105,"Terri Davis","Course 16","Semester 2",79,84,85,53,"74.00"
105,"Terri Davis","Course 17","Semester 2",83,82,72,50,"68.00"
105,"Terri Davis","Course 13","Semester 3",82,80,57,54,"63.67"
105,"Terri Davis","Course 18","Semester 3",46,48,48,33,"43.00"
105,"Terri Davis","Course 20","Semester 3",62,69,97,100,"88.67"
106,"Lisa Wood","Course 11","Semester 1",88,94,51,71,"72.00"
106,"Lisa Wood","Course 13","Semester 1",79,93,86,74,"84.33"
106,"Lisa Wood","Course 14","Semester 1",76,94,81,80,"85.00"
106,"Lisa Wood","Course 20","Semester 1",66,83,79,60,"74.00"
106,"Lisa Wood","Course 11","Semester 2",62,81,68,58,"69.00"
106,"Lisa Wood","Course 14","Semester 2",95,67,98,72,"79.00"
106,"Lisa Wood","Course 15","Semester 2",83,90,70,68,"76.00"
106,"Lisa Wood","Course 17","Semester 2",94,54,86,61,"67.00"
106,"Lisa Wood","Course 17","Semester 3",79,50,56,74,"60.00"
106,"Lisa Wood","Course 18","Semester 3",82,73,80,75,"76.00"
106,"Lisa Wood","Course 19","Semester 3",91,78,100,59,"79.00"
106,"Lisa Wood","Course 20","Semester 3",85,75,71,100,"82.00"
107,"Suzanne Adams","Course 14","Semester 1",68,50,66,61,"59.00"
107,"Suzanne Adams","Course 15","Semester 1",67,97,98,68,"87.67"
107,"Suzanne Adams","Course 16","Semester 1",40,44,39,41,"41.33"
107,"Suzanne Adams","Course 11","Semester 2",88,63,92,95,"83.33"
107,"Suzanne Adams","Course 16","Semester 2",98,54,91,90,"78.33"
107,"Suzanne Adams","Course 17","Semester 2",64,68,95,89,"84.00"
107,"Suzanne Adams","Course 13","Semester 3",88,89,75,69,"77.67"
107,"Suzanne Adams","Course 19","Semester 3",37,36,36,34,"35.33"
108,"Barbara Smith","Course 13","Semester 1",94,78,51,58,"62.33"
108,"Barbara Smith","Course 14","Semester 1",62,94,53,53,"66.67"
108,"Barbara Smith","Course 19","Semester 1",91,51,74,54,"59.67"
108,"Barbara Smith","Course 14","Semester 2",79,57,74,55,"62.00"
108,"Barbara Smith","Course 15","Semester 2",37,37,36,44,"39.00"
108,"Barbara Smith","Course 16","Semester 2",82,51,75,76,"67.33"
108,"Barbara Smith","Course 19","Semester 2",100,55,87,53,"65.00"
108,"Barbara Smith","Course 12","Semester 3",76,61,50,62,"57.67"
108,"Barbara Smith","Course 16","Semester 3",81,72,59,71,"67.33"
108,"Barbara Smith","Course 17","Semester 3",63,67,52,50,"56.33"
108,"Barbara Smith","Course 18","Semester 3",60,98,98,91,"95.67"
109,"Seth Hamilton","Course 12","Semester 1",67,81,73,91,"81.67"
109,"Seth Hamilton","Course 13","Semester 1",82,68,80,83,"77.00"
109,"Seth Hamilton","Course 14","Semester 1",63,43,36,47,"42.00"
109,"Seth Hamilton","Course 17","Semester 1",61,90,72,92,"84.67"
109,"Seth Hamilton","Course 20","Semester 1",92,88,68,86,"80.67"
109,"Seth Hamilton","Course 11","Semester 2",72,99,87,68,"84.67"
109,"Seth Hamilton","Course 13","Semester 2",85,83,57,52,"64.00"
109,"Seth Hamilton","Course 14","Semester 2",99,90,96,70,"85.33"
109,"Seth Hamilton","Course 12","Semester 3",100,82,57,94,"77.67"
109,"Seth Hamilton","Course 19","Semester 3",88,83,90,68,"80.33"
109,"Seth Hamilton","Course 20","Semester 3",60,67,59,58,"61.33"
110,"Judy Gallagher","Course 11","Semester 1",68,93,97,75,"88.33"
110,"Judy Gallagher","Course 15","Semester 1",83,83,70,64,"72.33"
110,"Judy Gallagher","Course 20","Semester 1",83,100,91,60,"83.67"
110,"Judy Gallagher","Course 13","Semester 2",93,86,59,61,"68.67"
110,"Judy Gallagher","Course 16","Semester 2",79,61,60,73,"64.67"
110,"Judy Gallagher","Course 18","Semester 2",93,66,85,78,"76.33"
110,"Judy Gallagher","Course 12","Semester 3",64,83,66,58,"69.00"
110,"Judy Gallagher","Course 14","Semester 3",73,70,76,66,"70.67"
110,"Judy Gallagher","Course 15","Semester 3",62,98,52,57,"69.00"
110,"Judy Gallagher","Course 19","Semester 3",72,36,41,40,"39.00"
111,"Robert Lopez","Course 14","Semester 1",70,87,73,81,"80.33"
111,"Robert Lopez","Course 15","Semester 1",66,60,76,70,"68.67"
111,"Robert Lopez","Course 17","Semester 1",97,76,84,83,"81.00"
